work_id,mp_name,state,district,work_category,sanctioned_amount,released_amount,status,vendor,implementing_agency,iso_score,lof_score,ensemble_score,network_risk_flag,flagged_by_model,risk_level,risk_priority,top_flag_reasons
MPLADS-104596,MP_MAH_1,Maharashtra,Thane,Drinking Water Supply,2940000,2885817,Completed,Vendor Pvt Ltd 89,Implementing Agency 32,0.08121961300839785,0.06339914798091621,0.07230938049465703,0,False,Normal,4,"agency_work_count, release_ratio, vendor_degree_centrality"
MPLADS-105414,MP_KAR_2,Karnataka,Bengaluru,Community Hall Construction,4352000,4334326,Completed,Vendor Pvt Ltd 85,Implementing Agency 29,0.11669432463968837,0.027900513145603895,0.07229741889264614,0,False,Normal,4,"days_sanction_to_completion, release_ratio, vendor_total_amount"
MPLADS-105244,MP_WES_2,West Bengal,Kolkata,Sanitation/Toilets,591000,451382,In Progress,Vendor Pvt Ltd 84,Implementing Agency 41,0.12022949373325151,0.024300055544645795,0.07226477463894865,0,False,Normal,4,"vendor_total_amount, vendor_work_count, vendor_degree_centrality"
MPLADS-101854,MP_WES_2,West Bengal,Malda,Irrigation Facility,4506000,3732857,In Progress,Vendor Pvt Ltd 45,Implementing Agency 53,0.10744861361920122,0.0370701144245104,0.07225936402185582,0,False,Normal,4,"agency_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-105676,MP_KER_4,Kerala,Thiruvananthapuram,Street Lighting,475000,0,Recommended,Vendor Pvt Ltd 116,Implementing Agency 20,0.12671428423344377,0.017753966974022106,0.07223412560373293,0,False,Normal,4,"release_ratio, amount_zscore_in_category, vendor_total_amount"
MPLADS-100205,MP_DEL_3,Delhi,South Delhi,Solar Power Installation,1676000,0,Recommended,Vendor Pvt Ltd 44,Implementing Agency 35,0.12346701226635311,0.020958374361842474,0.0722126933140978,0,False,Normal,4,"release_ratio, vendor_total_amount, vendor_work_count"
MPLADS-104578,MP_DEL_2,Delhi,New Delhi,Community Hall Construction,5715000,5354266,Completed,Vendor Pvt Ltd 41,Implementing Agency 1,0.10705882706676931,0.03728227720281567,0.07217055213479248,0,False,Normal,4,"days_sanction_to_completion, agency_betweenness, release_ratio"
MPLADS-101789,MP_WES_2,West Bengal,Malda,Health Facility Upgrade,634000,421246,In Progress,Vendor Pvt Ltd 14,Implementing Agency 32,0.10112557845247568,0.04319552326554096,0.07216055085900831,0,False,Normal,4,"amount_zscore_in_category, agency_work_count, vendor_degree_centrality"
MPLADS-105207,MP_MAH_1,Maharashtra,Aurangabad,Street Lighting,1135000,1076181,Completed,Vendor Pvt Ltd 74,Implementing Agency 22,0.11735390140587315,0.02683406570055146,0.07209398355321231,0,False,Normal,4,"days_sanction_to_completion, agency_betweenness, release_ratio"
MPLADS-103414,MP_GUJ_2,Gujarat,Surat,Railway Halt Amenities,5556000,0,Recommended,Vendor Pvt Ltd 6,Implementing Agency 56,0.10869590176928706,0.03531223490020901,0.07200406833474804,0,False,Normal,4,"release_ratio, vendor_total_amount, days_sanction_to_completion"
MPLADS-101132,MP_MAH_1,Maharashtra,Nashik,Railway Halt Amenities,4616000,0,Recommended,Vendor Pvt Ltd 53,Implementing Agency 14,0.11658597426884285,0.0273000507847746,0.07194301252680872,0,False,Normal,4,"release_ratio, agency_betweenness, days_sanction_to_completion"
MPLADS-101069,MP_KER_4,Kerala,Kozhikode,CCTV Installation,2405000,854444,In Progress,Vendor Pvt Ltd 76,Implementing Agency 22,0.10380430031025797,0.04003385624982122,0.0719190782800396,0,False,Normal,4,"amount_zscore_in_category, agency_betweenness, agency_work_count"
MPLADS-102760,MP_GUJ_2,Gujarat,Surat,Sanitation/Toilets,316000,0,Sanctioned,Vendor Pvt Ltd 32,Implementing Agency 19,0.11700209104172794,0.02682280175049378,0.07191244639611086,0,False,Normal,4,"release_ratio, amount_zscore_in_category, days_sanction_to_completion"
MPLADS-102732,MP_DEL_2,Delhi,North Delhi,Sports Infrastructure,1242000,1180250,Completed,Vendor Pvt Ltd 76,Implementing Agency 26,0.11438911473756404,0.02943072419910876,0.0719099194683364,0,False,Normal,4,"days_sanction_to_completion, amount_zscore_in_category, release_ratio"
MPLADS-103585,MP_GUJ_3,Gujarat,Rajkot,Irrigation Facility,5527000,5293603,Completed,Vendor Pvt Ltd 6,Implementing Agency 40,0.11346283610897247,0.030354253529212363,0.07190854481909241,0,False,Normal,4,"agency_betweenness, vendor_total_amount, days_sanction_to_completion"
MPLADS-104740,MP_GUJ_2,Gujarat,Vadodara,Street Lighting,1907000,1894018,Completed,Vendor Pvt Ltd 69,Implementing Agency 6,0.10384886417456828,0.03987883653171619,0.07186385035314223,0,False,Normal,4,"amount_zscore_in_category, days_rec_to_sanction, release_ratio"
MPLADS-105124,MP_MAH_3,Maharashtra,Aurangabad,Irrigation Facility,5845000,5685573,Completed,Vendor Pvt Ltd 118,Implementing Agency 4,0.1064623907591129,0.037216500070942564,0.07183944541502774,0,False,Normal,4,"agency_betweenness, release_ratio, agency_work_count"
MPLADS-105965,MP_GUJ_2,Gujarat,Surat,Sanitation/Toilets,682000,671683,Completed,Vendor Pvt Ltd 114,Implementing Agency 38,0.11581299771336451,0.0277791493497997,0.0717960735315821,0,False,Normal,4,"days_sanction_to_completion, release_ratio, vendor_degree_centrality"
MPLADS-102456,MP_KER_1,Kerala,Kozhikode,Irrigation Facility,2296000,0,Sanctioned,Vendor Pvt Ltd 104,Implementing Agency 20,0.12957486601730248,0.014002743408919474,0.07178880471311097,0,False,Normal,4,"release_ratio, vendor_work_count, amount_zscore_in_category"
MPLADS-101732,MP_WES_2,West Bengal,Malda,Irrigation Facility,3519000,1496058,In Progress,Vendor Pvt Ltd 93,Implementing Agency 9,0.1072445210525528,0.0363324247961568,0.07178847292435481,0,False,Normal,4,"vendor_degree_centrality, days_rec_to_sanction, vendor_work_count"
MPLADS-104066,MP_RAJ_1,Rajasthan,Jodhpur,Health Facility Upgrade,1866000,0,Sanctioned,Vendor Pvt Ltd 92,Implementing Agency 46,0.1246604695769704,0.018903772587000718,0.07178212108198556,0,False,Normal,4,"release_ratio, agency_betweenness, agency_work_count"
MPLADS-102096,MP_KER_1,Kerala,Kochi,Solar Power Installation,3338000,3272422,Completed,Vendor Pvt Ltd 14,Implementing Agency 57,0.11066848982949136,0.03284046863025584,0.0717544792298736,0,False,Normal,4,"amount_zscore_in_category, days_sanction_to_completion, release_ratio"
MPLADS-104516,MP_WES_1,West Bengal,Kolkata,Sports Infrastructure,3225000,0,Recommended,Vendor Pvt Ltd 47,Implementing Agency 19,0.09202248990038879,0.051262370337541226,0.07164243011896501,0,False,Normal,4,"release_ratio, days_rec_to_sanction, days_sanction_to_completion"
MPLADS-103172,MP_GUJ_2,Gujarat,Ahmedabad,School Infrastructure,4403000,0,Recommended,Vendor Pvt Ltd 79,Implementing Agency 46,0.12419344359037301,0.019072170610067374,0.0716328071002202,0,False,Normal,4,"release_ratio, agency_betweenness, agency_work_count"
MPLADS-102165,MP_WES_1,West Bengal,Kolkata,Solar Power Installation,1560000,0,Sanctioned,Vendor Pvt Ltd 53,Implementing Agency 35,0.09835501616021469,0.044910382767662224,0.07163269946393847,0,False,Normal,4,"release_ratio, days_rec_to_sanction, days_sanction_to_completion"
MPLADS-103697,MP_TAM_1,Tamil Nadu,Salem,Health Facility Upgrade,5904000,0,Sanctioned,Vendor Pvt Ltd 116,Implementing Agency 7,0.11908445222074454,0.024112587150532654,0.0715985196856386,0,False,Normal,4,"release_ratio, amount_zscore_in_category, vendor_total_amount"
MPLADS-104849,MP_KER_2,Kerala,Thiruvananthapuram,CCTV Installation,2379000,2223712,Completed,Vendor Pvt Ltd 87,Implementing Agency 48,0.11730677367078264,0.02582576492274373,0.07156626929676319,0,False,Normal,4,"amount_zscore_in_category, days_rec_to_sanction, days_sanction_to_completion"
MPLADS-103876,MP_BIH_1,Bihar,Muzaffarpur,CCTV Installation,1254000,878570,In Progress,Vendor Pvt Ltd 21,Implementing Agency 20,0.08211017154029819,0.060974319644310965,0.07154224559230457,0,False,Normal,4,"days_rec_to_sanction, vendor_degree_centrality, days_sanction_to_completion"
MPLADS-104774,MP_KER_4,Kerala,Kozhikode,Railway Halt Amenities,8168000,8152249,Completed,Vendor Pvt Ltd 86,Implementing Agency 37,0.101526588375847,0.041525164664570284,0.07152587652020864,0,False,Normal,4,"agency_work_count, amount_zscore_in_category, agency_betweenness"
MPLADS-101257,MP_GUJ_1,Gujarat,Surat,Drinking Water Supply,2026000,1911028,Completed,Vendor Pvt Ltd 115,Implementing Agency 17,0.08953800771753977,0.05348670148433856,0.07151235460093916,0,False,Normal,4,"agency_betweenness, agency_work_count, release_ratio"
MPLADS-104959,MP_WES_1,West Bengal,Howrah,Railway Halt Amenities,6613000,3138998,In Progress,Vendor Pvt Ltd 51,Implementing Agency 49,0.09010295981013475,0.052888261114446895,0.07149561046229082,0,False,Normal,4,"agency_work_count, agency_betweenness, days_rec_to_sanction"
MPLADS-101979,MP_KAR_1,Karnataka,Hubli,CCTV Installation,1262000,1222284,Completed,Vendor Pvt Ltd 108,Implementing Agency 39,0.12080389179524838,0.02216491317522309,0.07148440248523573,0,False,Normal,4,"vendor_degree_centrality, vendor_total_amount, vendor_work_count"
MPLADS-100564,MP_KER_1,Kerala,Kochi,Health Facility Upgrade,3411000,3210620,Completed,Vendor Pvt Ltd 84,Implementing Agency 3,0.11337699390201729,0.02948139153716176,0.07142919271958953,0,False,Normal,4,"vendor_total_amount, vendor_work_count, vendor_degree_centrality"
MPLADS-104721,MP_MAH_3,Maharashtra,Thane,School Infrastructure,5410000,5123683,Completed,Vendor Pvt Ltd 8,Implementing Agency 32,0.10458799301168553,0.03821972129315679,0.07140385715242116,0,False,Normal,4,"amount_zscore_in_category, days_sanction_to_completion, days_rec_to_sanction"
MPLADS-105299,MP_BIH_2,Bihar,Gaya,School Infrastructure,1475000,1418824,Completed,Vendor Pvt Ltd 62,Implementing Agency 32,0.09962050459370866,0.04316893667371115,0.07139472063370991,0,False,Normal,4,"amount_zscore_in_category, days_sanction_to_completion, days_rec_to_sanction"
MPLADS-100626,MP_GUJ_4,Gujarat,Rajkot,Street Lighting,1898000,1148997,In Progress,Vendor Pvt Ltd 17,Implementing Agency 9,0.10772329859049747,0.03493453467072728,0.07132891663061237,0,False,Normal,4,"amount_zscore_in_category, vendor_total_amount, days_sanction_to_completion"
MPLADS-101498,MP_MAH_4,Maharashtra,Pune,Health Facility Upgrade,5671000,5462047,Completed,Vendor Pvt Ltd 112,Implementing Agency 9,0.11161438269118634,0.03102831221795729,0.07132134745457182,0,False,Normal,4,"days_sanction_to_completion, amount_zscore_in_category, release_ratio"
MPLADS-104381,MP_DEL_2,Delhi,New Delhi,Sanitation/Toilets,843000,0,Sanctioned,Vendor Pvt Ltd 66,Implementing Agency 8,0.09911781389744502,0.04337117414147277,0.0712444940194589,0,False,Normal,4,"release_ratio, vendor_total_amount, agency_work_count"
MPLADS-105218,MP_GUJ_2,Gujarat,Ahmedabad,CCTV Installation,583000,564248,Completed,Vendor Pvt Ltd 13,Implementing Agency 19,0.09904920383817767,0.0434056759929876,0.07122743991558264,0,False,Normal,4,"days_rec_to_sanction, amount_zscore_in_category, release_ratio"
MPLADS-101184,MP_KER_1,Kerala,Kozhikode,Anganwadi Center Construction,454000,0,Sanctioned,Vendor Pvt Ltd 69,Implementing Agency 1,0.12089850070845994,0.021546644794392694,0.07122257275142632,0,False,Normal,4,"release_ratio, amount_zscore_in_category, agency_betweenness"
MPLADS-100836,MP_UTT_2,Uttar Pradesh,Kanpur,Health Facility Upgrade,1982000,1844104,Completed,Vendor Pvt Ltd 80,Implementing Agency 6,0.11709034832550462,0.02519241500613897,0.07114138166582179,0,False,Normal,4,"vendor_degree_centrality, vendor_work_count, amount_zscore_in_category"
MPLADS-102766,MP_MAH_2,Maharashtra,Pune,Community Hall Construction,5406000,0,Sanctioned,Vendor Pvt Ltd 2,Implementing Agency 14,0.12462534014921156,0.017566135428542337,0.07109573778887696,0,False,Normal,4,"release_ratio, agency_betweenness, days_sanction_to_completion"
MPLADS-104731,MP_GUJ_3,Gujarat,Ahmedabad,Library/Reading Room,962000,0,Sanctioned,Vendor Pvt Ltd 116,Implementing Agency 16,0.11427749021448015,0.027886327131068096,0.07108190867277413,0,False,Normal,4,"release_ratio, agency_betweenness, vendor_total_amount"
MPLADS-105862,MP_GUJ_3,Gujarat,Vadodara,School Infrastructure,4973000,4796523,Completed,Vendor Pvt Ltd 81,Implementing Agency 46,0.11635734880082609,0.025743650431614744,0.07105049961622041,0,False,Normal,4,"agency_betweenness, agency_work_count, amount_zscore_in_category"
MPLADS-105384,MP_TAM_1,Tamil Nadu,Coimbatore,Community Hall Construction,1926000,1916024,Completed,Vendor Pvt Ltd 79,Implementing Agency 24,0.11769937422199515,0.024376319670824067,0.0710378469464096,0,False,Normal,4,"amount_zscore_in_category, days_rec_to_sanction, release_ratio"
MPLADS-104210,MP_MAH_2,Maharashtra,Nagpur,Solar Power Installation,1768000,0,Recommended,Vendor Pvt Ltd 32,Implementing Agency 57,0.10996958969836626,0.03209331874079796,0.07103145421958211,0,False,Normal,4,"release_ratio, days_rec_to_sanction, days_sanction_to_completion"
MPLADS-105439,MP_GUJ_1,Gujarat,Ahmedabad,Street Lighting,1163000,1160739,Completed,Vendor Pvt Ltd 3,Implementing Agency 9,0.11768619094162225,0.024272509340755036,0.07097935014118864,0,False,Normal,4,"vendor_total_amount, release_ratio, vendor_degree_centrality"
MPLADS-105101,MP_DEL_2,Delhi,South Delhi,Drinking Water Supply,1075000,446762,In Progress,Vendor Pvt Ltd 115,Implementing Agency 28,0.10057865036338112,0.04133843251904878,0.07095854144121495,0,False,Normal,4,"days_rec_to_sanction, amount_zscore_in_category, days_sanction_to_completion"
MPLADS-100333,MP_GUJ_4,Gujarat,Rajkot,Anganwadi Center Construction,368000,0,Sanctioned,Vendor Pvt Ltd 34,Implementing Agency 7,0.11572043309081015,0.026132167054904724,0.07092630007285744,0,False,Normal,4,"release_ratio, amount_zscore_in_category, days_rec_to_sanction"
MPLADS-104620,MP_BIH_1,Bihar,Muzaffarpur,Railway Halt Amenities,7172000,0,Sanctioned,Vendor Pvt Ltd 90,Implementing Agency 60,0.1138451638139568,0.02789619297182088,0.07087067839288884,0,False,Normal,4,"release_ratio, agency_work_count, agency_betweenness"
MPLADS-103771,MP_DEL_3,Delhi,South Delhi,Health Facility Upgrade,6763000,2090169,In Progress,Vendor Pvt Ltd 66,Implementing Agency 2,0.10112559571909295,0.04060692902913454,0.07086626237411375,0,False,Normal,4,"amount_zscore_in_category, vendor_total_amount, release_ratio"
MPLADS-102140,MP_BIH_1,Bihar,Bhagalpur,Solar Power Installation,1540000,827232,In Progress,Vendor Pvt Ltd 20,Implementing Agency 16,0.11405300159625283,0.027660592454235997,0.07085679702524442,0,False,Normal,4,"vendor_work_count, vendor_degree_centrality, vendor_total_amount"
MPLADS-100240,MP_WES_2,West Bengal,Kolkata,Library/Reading Room,858000,832344,Completed,Vendor Pvt Ltd 47,Implementing Agency 47,0.12532276118471694,0.016323535806554625,0.07082314849563578,0,False,Normal,4,"days_sanction_to_completion, agency_betweenness, agency_work_count"
MPLADS-100288,MP_GUJ_2,Gujarat,Surat,Railway Halt Amenities,2385000,0,Recommended,Vendor Pvt Ltd 83,Implementing Agency 23,0.11908322802929368,0.022422017170337656,0.07075262259981567,0,False,Normal,4,"release_ratio, amount_zscore_in_category, agency_betweenness"
MPLADS-104814,MP_WES_2,West Bengal,Darjeeling,Community Hall Construction,1998000,0,Recommended,Vendor Pvt Ltd 82,Implementing Agency 47,0.11735076052861204,0.02412472198963529,0.07073774125912366,0,False,Normal,4,"release_ratio, agency_betweenness, amount_zscore_in_category"
MPLADS-105611,MP_MAH_3,Maharashtra,Nashik,CCTV Installation,1357000,0,Sanctioned,Vendor Pvt Ltd 111,Implementing Agency 28,0.10703996726375034,0.0342737188667853,0.07065684306526782,0,False,Normal,4,"release_ratio, days_rec_to_sanction, days_sanction_to_completion"
MPLADS-104440,MP_KAR_3,Karnataka,Mysuru,Health Facility Upgrade,2078000,0,Recommended,Vendor Pvt Ltd 103,Implementing Agency 33,0.12306791488203943,0.018205995783134518,0.07063695533258697,0,False,Normal,4,"release_ratio, agency_work_count, agency_betweenness"
MPLADS-105442,MP_GUJ_5,Gujarat,Ahmedabad,Street Lighting,1164000,0,Recommended,Vendor Pvt Ltd 56,Implementing Agency 11,0.09000664589315692,0.05117436874296301,0.07059050731805996,0,False,Normal,4,"release_ratio, days_rec_to_sanction, vendor_work_count"
MPLADS-100097,MP_RAJ_1,Rajasthan,Udaipur,Drinking Water Supply,1935000,1882936,Completed,Vendor Pvt Ltd 10,Implementing Agency 30,0.10696584169523157,0.03420717932192068,0.07058651050857613,0,False,Normal,4,"vendor_degree_centrality, release_ratio, agency_betweenness"
MPLADS-100345,MP_TAM_1,Tamil Nadu,Chennai,Community Hall Construction,2315000,927623,In Progress,Vendor Pvt Ltd 66,Implementing Agency 10,0.09515183937711648,0.04588268177688311,0.0705172605769998,0,False,Normal,4,"amount_zscore_in_category, agency_betweenness, vendor_total_amount"
MPLADS-105996,MP_KER_1,Kerala,Thiruvananthapuram,Health Facility Upgrade,3605000,1912939,In Progress,Vendor Pvt Ltd 5,Implementing Agency 25,0.08688992815535826,0.05411288370969433,0.0705014059325263,0,False,Normal,4,"vendor_total_amount, days_sanction_to_completion, vendor_work_count"
MPLADS-105700,MP_KER_3,Kerala,Kozhikode,Community Hall Construction,2797000,0,Sanctioned,Vendor Pvt Ltd 32,Implementing Agency 24,0.1178393124706822,0.023115338268467983,0.0704773253695751,0,False,Normal,4,"release_ratio, days_rec_to_sanction, amount_zscore_in_category"
MPLADS-103117,MP_KAR_1,Karnataka,Bengaluru,Sanitation/Toilets,1105000,1094760,Completed,Vendor Pvt Ltd 96,Implementing Agency 16,0.09920842174971295,0.0416602186548,0.07043432020225647,0,False,Normal,4,"days_rec_to_sanction, release_ratio, agency_betweenness"
MPLADS-103917,MP_UTT_2,Uttar Pradesh,Agra,Health Facility Upgrade,2230000,1115000,In Progress,Vendor Pvt Ltd 112,Implementing Agency 5,0.09508925557264883,0.04571657631088146,0.07040291594176515,0,False,Normal,4,"days_rec_to_sanction, agency_work_count, amount_zscore_in_category"
MPLADS-102763,MP_UTT_1,Uttar Pradesh,Kanpur,Community Hall Construction,3215000,1315117,In Progress,Vendor Pvt Ltd 33,Implementing Agency 17,0.09976332842564731,0.041016792195361286,0.0703900603105043,0,False,Normal,4,"agency_betweenness, agency_work_count, days_sanction_to_completion"
MPLADS-103080,MP_MAH_3,Maharashtra,Nagpur,Drinking Water Supply,3189000,2625649,In Progress,Vendor Pvt Ltd 3,Implementing Agency 55,0.10758575609710362,0.033091815170388256,0.07033878563374593,0,False,Normal,4,"vendor_total_amount, agency_work_count, vendor_degree_centrality"
MPLADS-102676,MP_KER_1,Kerala,Kochi,School Infrastructure,4602000,0,Sanctioned,Vendor Pvt Ltd 40,Implementing Agency 36,0.10855132709764234,0.032076466845743584,0.07031389697169296,0,False,Normal,4,"release_ratio, days_rec_to_sanction, amount_zscore_in_category"
MPLADS-105644,MP_GUJ_5,Gujarat,Ahmedabad,Sports Infrastructure,2615000,1032652,In Progress,Vendor Pvt Ltd 6,Implementing Agency 23,0.09376218206060148,0.046804826339461224,0.07028350420003135,0,False,Normal,4,"days_rec_to_sanction, vendor_total_amount, agency_betweenness"
MPLADS-102419,MP_MAH_1,Maharashtra,Nashik,Community Hall Construction,2980000,2584261,In Progress,Vendor Pvt Ltd 93,Implementing Agency 59,0.10394855083341938,0.03652026052233415,0.07023440567787675,0,False,Normal,4,"days_rec_to_sanction, vendor_degree_centrality, vendor_work_count"
MPLADS-102284,MP_MAH_3,Maharashtra,Aurangabad,Irrigation Facility,2117000,0,Sanctioned,Vendor Pvt Ltd 104,Implementing Agency 2,0.12060387790755124,0.01976123456653633,0.07018255623704378,0,False,Normal,4,"release_ratio, amount_zscore_in_category, vendor_work_count"
MPLADS-102502,MP_MAH_4,Maharashtra,Pune,Health Facility Upgrade,5341000,5165671,Completed,Vendor Pvt Ltd 99,Implementing Agency 49,0.08258606420286069,0.057770002462235855,0.07017803333254827,0,False,Normal,4,"agency_work_count, agency_betweenness, release_ratio"
MPLADS-105169,MP_GUJ_4,Gujarat,Rajkot,Irrigation Facility,2745000,2680292,Completed,Vendor Pvt Ltd 120,Implementing Agency 56,0.11125605370870782,0.029090234621662325,0.07017314416518508,0,False,Normal,4,"days_sanction_to_completion, vendor_work_count, release_ratio"
MPLADS-104862,MP_RAJ_1,Rajasthan,Jodhpur,Sports Infrastructure,4648000,4368470,In Progress,Vendor Pvt Ltd 9,Implementing Agency 26,0.08418803324038379,0.05612684775060674,0.07015744049549527,0,False,Normal,4,"amount_zscore_in_category, days_rec_to_sanction, release_ratio"
MPLADS-100614,MP_RAJ_1,Rajasthan,Jodhpur,Library/Reading Room,488000,455772,Completed,Vendor Pvt Ltd 33,Implementing Agency 20,0.1106313697471596,0.029642533001948322,0.07013695137455396,0,False,Normal,4,"days_sanction_to_completion, amount_zscore_in_category, days_rec_to_sanction"
MPLADS-100521,MP_RAJ_2,Rajasthan,Udaipur,Solar Power Installation,3412000,3351961,Completed,Vendor Pvt Ltd 74,Implementing Agency 38,0.1092675705041413,0.03099879221459671,0.07013318135936901,0,False,Normal,4,"amount_zscore_in_category, days_rec_to_sanction, release_ratio"
MPLADS-101667,MP_GUJ_3,Gujarat,Vadodara,Sports Infrastructure,2514000,1747536,In Progress,Vendor Pvt Ltd 37,Implementing Agency 33,0.11309855723286442,0.02707614679043379,0.0700873520116491,0,False,Normal,4,"agency_work_count, agency_betweenness, vendor_work_count"
MPLADS-104711,MP_TAM_1,Tamil Nadu,Madurai,Drinking Water Supply,4020000,3407323,In Progress,Vendor Pvt Ltd 54,Implementing Agency 55,0.08946650735675633,0.05067026034496068,0.0700683838508585,0,False,Normal,4,"amount_zscore_in_category, days_rec_to_sanction, agency_work_count"
MPLADS-104995,MP_WES_2,West Bengal,Kolkata,Drinking Water Supply,4215000,3962458,Completed,Vendor Pvt Ltd 87,Implementing Agency 47,0.11283713670909881,0.027050763466394928,0.06994395008774687,0,False,Normal,4,"amount_zscore_in_category, agency_betweenness, agency_work_count"
MPLADS-100133,MP_KER_1,Kerala,Kochi,Solar Power Installation,2619000,1093786,In Progress,Vendor Pvt Ltd 19,Implementing Agency 5,0.07712050453036381,0.06274819024098126,0.06993434738567253,0,False,Normal,4,"vendor_total_amount, agency_work_count, amount_zscore_in_category"
MPLADS-103634,MP_GUJ_5,Gujarat,Vadodara,Community Hall Construction,4890000,3759427,In Progress,Vendor Pvt Ltd 77,Implementing Agency 50,0.11216790100299644,0.027642157317336765,0.0699050291601666,0,False,Normal,4,"agency_betweenness, agency_work_count, days_sanction_to_completion"
MPLADS-103843,MP_GUJ_1,Gujarat,Ahmedabad,Sports Infrastructure,4964000,0,Recommended,Vendor Pvt Ltd 23,Implementing Agency 3,0.11165335049922905,0.028111374790301926,0.06988236264476548,0,False,Normal,4,"amount_zscore_in_category, release_ratio, days_rec_to_sanction"
MPLADS-100299,MP_KAR_1,Karnataka,Mysuru,Sports Infrastructure,371000,258403,In Progress,Vendor Pvt Ltd 63,Implementing Agency 53,0.11551310537681507,0.02416162032562847,0.06983736285122177,0,False,Normal,4,"amount_zscore_in_category, agency_work_count, days_sanction_to_completion"
MPLADS-100084,MP_DEL_3,Delhi,New Delhi,Solar Power Installation,1685000,842500,In Progress,Vendor Pvt Ltd 12,Implementing Agency 2,0.07938168910231831,0.060201020018926306,0.06979135456062231,0,False,Normal,4,"days_rec_to_sanction, days_sanction_to_completion, vendor_degree_centrality"
MPLADS-104815,MP_BIH_2,Bihar,Bhagalpur,Health Facility Upgrade,3751000,3678403,Completed,Vendor Pvt Ltd 62,Implementing Agency 58,0.08203399278723522,0.0575261196694109,0.06978005622832306,0,False,Normal,4,"agency_betweenness, release_ratio, days_sanction_to_completion"
MPLADS-102395,MP_KER_1,Kerala,Kochi,Drinking Water Supply,589000,449996,In Progress,Vendor Pvt Ltd 48,Implementing Agency 42,0.09862021906945276,0.040872437466016924,0.06974632826773484,0,False,Normal,4,"amount_zscore_in_category, days_rec_to_sanction, days_sanction_to_completion"
MPLADS-100874,MP_WES_2,West Bengal,Darjeeling,Anganwadi Center Construction,1605000,1550693,Completed,Vendor Pvt Ltd 14,Implementing Agency 11,0.10441912751903003,0.03503289156793423,0.06972600954348213,0,False,Normal,4,"days_sanction_to_completion, amount_zscore_in_category, release_ratio"
MPLADS-104889,MP_UTT_1,Uttar Pradesh,Meerut,School Infrastructure,5435000,2059320,In Progress,Vendor Pvt Ltd 34,Implementing Agency 47,0.1098698703556215,0.029546090617991672,0.06970798048680658,0,False,Normal,4,"amount_zscore_in_category, agency_betweenness, agency_work_count"
MPLADS-103751,MP_GUJ_3,Gujarat,Vadodara,School Infrastructure,988000,674204,In Progress,Vendor Pvt Ltd 45,Implementing Agency 24,0.0985568614920095,0.040809935727288645,0.06968339860964907,0,False,Normal,4,"amount_zscore_in_category, vendor_total_amount, vendor_degree_centrality"
MPLADS-101799,MP_DEL_1,Delhi,South Delhi,Street Lighting,1578000,990247,In Progress,Vendor Pvt Ltd 54,Implementing Agency 1,0.08915271454369002,0.05016007859882146,0.06965639657125575,0,False,Normal,4,"days_rec_to_sanction, agency_betweenness, amount_zscore_in_category"
MPLADS-102281,MP_DEL_1,Delhi,South Delhi,Road Construction/Repair,1749000,1653922,Completed,Vendor Pvt Ltd 111,Implementing Agency 55,0.11714799493227926,0.022160298767884123,0.06965414685008169,0,False,Normal,4,"amount_zscore_in_category, days_sanction_to_completion, agency_work_count"
MPLADS-101648,MP_KAR_3,Karnataka,Hubli,Anganwadi Center Construction,734000,476700,In Progress,Vendor Pvt Ltd 57,Implementing Agency 45,0.07571392663108166,0.06356299923000991,0.06963846293054579,0,False,Normal,4,"days_rec_to_sanction, amount_zscore_in_category, vendor_degree_centrality"
MPLADS-101331,MP_BIH_1,Bihar,Patna,Solar Power Installation,1519000,1288470,In Progress,Vendor Pvt Ltd 94,Implementing Agency 53,0.11453002236985421,0.024671638585012853,0.06960083047743354,0,False,Normal,4,"agency_work_count, vendor_total_amount, days_sanction_to_completion"
MPLADS-101472,MP_KAR_1,Karnataka,Mysuru,Railway Halt Amenities,7081000,6822627,Completed,Vendor Pvt Ltd 70,Implementing Agency 3,0.10657934618064223,0.032568598129277336,0.06957397215495978,0,False,Normal,4,"vendor_work_count, release_ratio, vendor_total_amount"
MPLADS-104720,MP_DEL_1,Delhi,North Delhi,Irrigation Facility,3325000,0,Recommended,Vendor Pvt Ltd 33,Implementing Agency 27,0.09627678653993742,0.04278909447194718,0.0695329405059423,0,False,Normal,4,"release_ratio, days_rec_to_sanction, days_sanction_to_completion"
MPLADS-105867,MP_UTT_2,Uttar Pradesh,Meerut,Drinking Water Supply,1495000,1419148,Completed,Vendor Pvt Ltd 87,Implementing Agency 18,0.07438674968450047,0.06467389939523188,0.06953032453986618,0,False,Normal,4,"agency_work_count, release_ratio, amount_zscore_in_category"
MPLADS-105617,MP_WES_2,West Bengal,Kolkata,Railway Halt Amenities,8814000,7652703,In Progress,Vendor Pvt Ltd 17,Implementing Agency 21,0.08568538793116008,0.05323168929460348,0.06945853861288179,0,False,Normal,4,"amount_zscore_in_category, vendor_total_amount, days_sanction_to_completion"
MPLADS-105663,MP_UTT_1,Uttar Pradesh,Lucknow,Health Facility Upgrade,2607000,1079203,In Progress,Vendor Pvt Ltd 89,Implementing Agency 55,0.0945392322418186,0.044357712210973614,0.06944847222639611,0,False,Normal,4,"agency_work_count, agency_betweenness, days_rec_to_sanction"
